label,text
0,"对于酒店的服务态度基本满意,唯一缺陷就是没有遵守时间.我提前1小时和酒店总台确认过了我到达浦东机场的时间,并且酒店说我到的那个时间有班车在等.但在我比通知酒店的时间提前15分钟到达时,却没有酒店的班车,给总台打电话后才知道,班车已经提前开走了!结果酒店又排车来接,让我等待了25分钟!关于第二天早上出发时间的问题,我反复催促了,也是在晚上9点半以后才通知的.结果第二天的班车定在早上7点钟,但实际发车却延迟了15分钟!至少酒店的班车是没有信誉的!这样的工作态度好像很不在乎,像是在开玩笑一样!另外,酒店距离机场有至少25分钟的车程,周围也没有什么吃饭的地方.我到的当天晚饭只好在酒店餐厅解决.我只有1个人,点了个雪菜肉丝面,1个青茄子炒粉丝,结果上来的面至少够4个人吃,点菜时服务员也不提醒一下.那个青茄子炒粉丝就更甭提了,实在是难吃至极无法下咽!不知道是哪个菜有问题,当夜就上吐下泻了!可以肯定是食物中毒!酒店的小姐反复打电话到房间拉生意!实在是更加降低了酒店档次!又不敢把电话线拔掉,因为还要等待总台通知第二天早上发车时间,真是太郁闷了!188元实在是太便宜了,便宜得很难受很不合算,我永远也不会再去住这家酒店了!"
1,1.非常安静，客厅听不到一点杂音，连老妈都说上海还有这样的房间！2.服务人员素质好。我印象中上海服务员总是扑克脸爱理不理的，她们让我改变对上海酒店的看法。房间两室两卫一厅。很适合全家住。3.楼下有小超市，东东挺多的。总之，上海3天很开心。4.唯一的缺点：中饭晚饭不能算入房费中宾馆反馈2008年8月5日：非常感谢您的评价！欢迎您和家人再次光临！
1,"山庄很安静,空气非常好,交通也方便,房间空调不太凉"
1,这次入住非常仓促，但是印象深刻。房间设施很新，卫生间和床铺非常干净。家人都很喜欢。
1,"同标准的酒店,价格上稍微一点贵!整体感觉还可以,位置很方便,我们公司的人每次去都住那!自助餐是不错滴!旁边的小吃广场...可以过过谗!"
1,酒店设施虽然有很多创新，但是并不为使用者着想的。窗帘自动开关虽然好，但是却不太好用。还有控制灯、电视、空调等按钮放在一个外置开关。如果在晚上使用这些按钮是非常不方便的。还有毛巾太薄了，吸水性低。早餐不错，前台人员各表现还好。补充点评2007年9月19日：神州行kanghsi评点：交通：方便不方便，出入大出租车，而且东莞的出租车最黑了，动不动就几十，而且都是黑车；**价格：标准间515人民币，符合5星价格；其他酒店消费合理****酒店装修：新酒店，装修风格颜色不大体，不过还是符合5星要求；****酒店设施：按摩健身、游泳池、KTV、各个餐厅餐厅都不错，演艺厅不错，算是酒店特别之处，加分；*****房间用具：毛巾不够厚不是很吸水性、枕头、被子床还算可以；****房间设施：有DVD机，加分，不过房间电器按钮不好用；洗手间设施：洗澡水非常大，大的可怕，有淋浴和浴缸，而且有些房间有电视；*****房间隔音：隔音还可以，但是洗手间水压太大，会比较吵；****房间空间：面积差不多28平米，不符合标准；****上网条件：上网速度可以；****早餐水平：种类、味道都可以；****前台服务：服务员水平可以，主动。****门童服务：出入、下车都主动开门；****
0,酒店位置不是很理想，去金元购物中心还是蛮近的，大约10分钟车程，我入住的是448的房间，正赶上卫生部开会，人很多，另外，2个房间之间有一扇门，隔音效果特别不好，半夜时被隔壁的亲热声吵醒，晕
1,酒店不太好找，如果没有GPS基本上找不到。感觉酒店设备有点旧，但是比较安静，服务员的服务态度尚可，以后可以考虑还住这里。
0,套房面积挺大。最吃惊的是案头上放了文房四宝，差点动了留下到此一游的墨宝的念头，最后还是罢了。床很大，但被单不是太舒服。景观餐厅东西太贵，强烈不推荐。住房客人素质不高，感觉到了乡镇企业家聚会场。下次还是选择4星的吧。
0,酒店很有特色，古色古香。我住的是480元的标间，好贵。房间很旧，知道是老房子，也没要求太高，但是一进房间就有一股很重的霉味，是从地毯发出来的。浴室的下水道堵塞得一塌糊涂，跟前台说了，叫人来修理，修理过后依然是堵得一塌糊涂。前台服务员很友善，但是咖啡馆的就不怎么样了。我买了两张中秋嘉年华会的票，88元一张，吃自助晚餐，从质量到份量都很糟糕，说是6点到8点，不到7点就一点东西都没得吃了，这样的自助餐，最多值30元一份。票还附带欢迎饮料一份和早餐一份，两个人的房间，怎么就一份？而且还不能两天的票在一天用，明显就是要强迫你消费。欢迎饮料你到了咖啡馆才告诉你，只能喝可乐和雪碧，其它的即使同样价钱也不能喝，问为什么之前不通知？回答居然是“这是我们这里的规定”，让我感觉好像到了国营企业面对公务员一样。后来自己付钱点了一份龙井茶，茶端上来，里头尽是茶渣，还要受30元。好好那么有特色的酒店，因为不懂得管理，变得让客人感觉非常不舒服，太可惜。基本不会介绍朋友入住，除非看到有明显的改善。
1,12月在金泉订了个豪华商务小套房，房间内部环境不错，酒店位于市中心边缘，周边交通还算方便，打车到昆明有名的金马碧鸡刚好起步价。缺点是碰上昆明柴油紧张，没有空调，晚上较冷，还好向酒店要了个空调扇，可以吹热风，否则晚上睡觉一定会感到冷。
1,房间比较干净，卫生间太小，转身都费劲。地理位置一半，因在胡同里，不容易找到。服务一般。
1,外观较旧，早餐一般，免费升级到豪华房，感觉还不错，热水很慢，要放很久才有。前台结账用的信用卡，不知为何至今收不到信用卡的付费信息，似有问题。
0,"大堂和电梯厅的装修还是比较有特色的,但客房却相当一般.需要提出的是,不知是否因为是携程预订,安排了楼层最角落的房间,这还不说,门旁边就是设备房,从我下午两点多入住准备休息开始,一直到吃晚餐之前,楼道里就没有安静超过二十分钟!此间,本人曾不下三次出门,对发出异响的客房工作人员提出""抗议"",基本作用不大,依然我行我素,喧闹依旧.实在无奈,只好打电话进行投诉(可查找当日的电话记录).因为几天前曾入住过上海的另一家同类型酒店,差异对比太明显,所以基本不会考虑下次的入住.另外从中环线到达该酒店,需要绕好大一个圈才能到达,不大方便(尤其是自己打的).最后,希望这家酒店以后要""善待""携程的用户，什么拐角，尽头的房间还是少安排得好，建议尽量安排给附近比较多的日本友人的干活！！！"
1,非常不错的酒店，比起国内除上海以外大多数城市的五星级酒店，它的硬软件真可算够格的。性价比高啊。说它地理位置较偏是事实，但第二天对周边环境熟悉了，出行就方便多了，其实走出酒店不多远就是公交车站，有好多条线路通往市区各个地方，而且只要你对酒店在城市的地理位置了解了，外出打的不太会遭斩。吃饭就更不用说了，出门300米左右就是条美食街，包括陶然居在内的许多特色酒楼小吃店比比皆是。到了晚上灯红酒绿好不热闹。唯一欠缺的是附近缺少大型的超市大卖场，我们想购买当地土特产品带回家，需费些功夫。以后来重庆还是会选这家酒店。
0,电梯维修，只能爬楼，房间不大，设施一般。房间里居然连个大灯都没有，只有一盏远远的台灯晃着暗暗的光。最恐怖的是窗户外面就是走廊，隔音基本为零，只要有人走路说话，都会有回音，特响。清晨就有酒店人员穿着拖鞋嘻嘻哈哈的走过，您就别想睡了。
0,悔啊！！500多的价格，房间一般也忍了，服务太差了，特别是前台那几个，那个效率，那脸上的表情――有点职业素质好不好！
1,服务尚好，早餐比较差；距火车站很近，交通便利；只是携程价与前台价相差只有5元，没有太大的竞争力。补充点评2007年11月30日：有电话骚扰。如果你不接会一直打到晚上12点！！
0,第一次来，主要是贪便宜，然后因为事多就没去找其它酒店了，住着住着也就习惯了，服务员都会跟你打招呼，前台服务员有的好有的差，好的还不错，差的就没话说了，住的单人房，窗户关不紧，说是出了事有摄像头，地毯脏的不行，气味严重，前台在六楼，不太方便，早餐不要提了，没法吃，中餐晚餐不提供。每晚都有骚扰电话，决不会没有。空调是中央空调，房内调节器如同摆设，后来找到其它酒店后就搬走了，还是住了十天。
1,大堂较小，房间不错，离地铁四号线非常近，交通比较方便。
1,服务不错，房间很大。之前其他评论提到的送机服务也是真的，因为有些事情离店时间比预约的晚了一些，司机态度仍然很好。最不满意的就是早餐很恶劣，吃的本来就少，像饮料什么的没了也没人要去补。习惯西式早餐的可能会发现没有东西可以吃，面包还是蛋糕的东西很硬，口感很糟糕，味道也差，严重破坏食欲。（中式早餐有一些，但没注意看，不评价）另外餐厅的卫生需要加强，地面的油感觉没有清除干净，踩上去黏黏的。放面包那边12月了还有苍蝇飞。总结一下就是向早餐无所谓的旅客推荐这个酒店，如果重视早餐，最好别住这里，住了两天食欲被败光了。
0,"KTV在25楼,整个晚上房间都在震根本就休息不好,上网居然还要接电话线拨号.这个酒店实在太差了"
0,酒店的感觉比较旧，应该是装修的时间比较长了吧
0,1、房间里过于奢华的家具不实用，且没有家的温馨2、睡到凌晨发现有老鼠在放家里爬，打电话给前台要求换房，前台让我自己下楼换房卡，理由是服务员睡觉了3、调到价位低的房间后，第二天结账还要按照高价位结算，并且对房间发现老鼠一事没有意思的道歉4、over
